Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar
7/15/1986,120.22,135.04,169.97,133.75,107.42,153.93,35.23,53.88,120.22,0.26,118.99,16.97,118.98,85.87,#N/A,#N/A,88.67,135.04,#N/A,120.22,52.84,53.88,107.42,113.65
7/16/1986,120.78,134.74,169.61,132.77,108.22,153.24,35.1,53.49,120.78,0.26,120.63,16.84,120.62,85.24,#N/A,#N/A,88.02,134.74,#N/A,120.78,52.91,53.49,108.22,115.61
7/17/1986,120.57,134.41,168.16,132.32,107.8,153.16,35.51,53.31,120.57,0.26,120.36,16.79,120.3,84.95,#N/A,#N/A,87.72,134.41,#N/A,120.57,52.65,53.31,107.8,115.92
7/18/1986,120.88,134.13,167.6,133.77,108.21,151.82,35.72,53.92,120.88,0.26,120.24,16.98,120.23,85.93,#N/A,#N/A,88.73,134.13,#N/A,120.88,52.34,53.92,108.21,115.8
7/21/1986,122.98,135.64,169.03,136.46,110.23,153.29,36.05,55.63,122.98,0.26,122.85,17.43,122.82,87.32,#N/A,#N/A,91.08,135.64,#N/A,122.98,52.3,55.63,110.23,120.32
7/22/1986,122.83,136.29,170.59,137.11,110.6,154.5,36.31,55.9,122.83,0.27,123.34,17.51,123.36,87.75,#N/A,#N/A,91.53,136.29,#N/A,122.83,52.18,55.9,110.6,118.57
7/23/1986,120.66,133.74,168.3,134.55,109.09,151.61,35.5,54.86,120.66,0.26,120.2,17.18,120.17,86.11,#N/A,#N/A,89.82,133.74,#N/A,120.66,51.06,54.86,109.09,117.61
7/24/1986,121.14,134.45,167.54,134.91,109.02,151.41,35.46,54.78,121.14,0.26,120.29,17.16,120.26,86,#N/A,#N/A,89.7,134.45,#N/A,121.14,51.67,54.78,109.02,120.66
7/25/1986,121.4,135.35,169.64,136.2,109.55,153.03,35.94,55.53,121.4,0.26,121.73,17.4,121.75,87.17,#N/A,#N/A,90.92,135.35,#N/A,121.4,53.02,55.53,109.55,123.87
7/28/1986,122.86,135.21,169.65,137.98,110.82,152.01,35.87,54.87,122.86,0.26,121.97,17.38,121.96,86.89,#N/A,#N/A,90.3,135.21,#N/A,122.86,53.35,54.87,110.82,123
7/29/1986,122.05,134.25,169.73,136.42,111.06,151.27,36,54.65,122.05,0.26,122.67,17.32,122.64,86.56,#N/A,#N/A,89.95,134.25,#N/A,122.05,53.21,54.65,111.06,123.48
7/30/1986,122.19,134.5,170.05,136.39,110.7,151.79,36.29,54.58,122.19,0.26,122.86,17.29,122.8,86.44,#N/A,#N/A,89.83,134.5,#N/A,122.19,54.36,54.58,110.7,123.51
7/31/1986,124.22,135.53,169.33,138.48,111.4,151.61,36.54,55.06,124.22,0.26,124.23,17.45,124.18,87.2,#N/A,#N/A,90.62,135.53,#N/A,124.22,53.85,55.06,111.4,127.95
8/1/1986,125.43,136.38,171.05,140.49,112.61,152.46,37.14,55.86,125.43,0.27,125.99,17.7,124.17,88.47,#N/A,#N/A,91.94,136.38,#N/A,125.43,53.62,55.86,112.61,127.43
8/4/1986,125.02,135.84,170.65,141.4,112.54,152.53,36.9,56.17,125.02,0.27,124.71,17.8,124.67,89.21,#N/A,#N/A,92.23,135.84,#N/A,125.02,53.99,56.17,112.54,126.79
8/5/1986,124.57,135.74,171.11,139.47,112.59,152.88,36.8,55.4,124.57,0.27,124.36,17.56,124.36,87.99,#N/A,#N/A,90.97,135.74,#N/A,124.57,55.11,55.4,112.59,124.55
8/6/1986,125.92,136.82,172.22,141.61,113.31,153.68,37.16,56.25,125.92,0.27,125.83,17.82,125.79,89.34,#N/A,#N/A,92.37,136.82,#N/A,125.92,56.17,56.25,113.31,124.81
8/7/1986,125.71,135.75,171.63,141.66,113.21,152.75,37.3,56.36,125.71,0.27,126.11,17.86,126.09,89.52,#N/A,#N/A,92.55,135.75,#N/A,125.71,56.07,56.36,113.21,126.22
8/8/1986,128.14,138.59,171.31,144.69,113.14,152.31,36.89,56.26,128.14,0.27,125.4,17.83,125.39,89.36,#N/A,#N/A,92.38,138.59,#N/A,128.14,55.8,56.26,113.14,126.46
8/11/1986,134.82,144.93,183.96,150.9,121.91,162.81,39.25,60.02,134.82,0.29,134.06,19.06,134.04,94.97,#N/A,#N/A,98.55,144.93,#N/A,134.82,57.98,60.02,121.91,135.71
8/12/1986,133.43,144.45,182.87,149.54,120.72,163.1,39.31,59.4,133.43,0.28,133.5,18.86,133.42,94,#N/A,#N/A,97.54,144.45,#N/A,133.43,59.6,59.4,120.72,134.89
8/13/1986,134.82,145.72,184.38,150.95,121.79,163.98,39.9,59.96,134.82,0.28,134.81,19.04,134.73,94.88,#N/A,#N/A,98.45,145.72,#N/A,134.82,59.93,59.96,121.79,134.37
8/14/1986,133.86,144.14,182.36,149.12,120.7,162,39.2,59.23,133.86,0.28,133.76,18.81,133.68,93.74,#N/A,#N/A,97.26,144.14,#N/A,133.86,59.19,59.23,120.7,132.21
8/15/1986,133.81,144.16,175.02,148.97,115.83,155.13,37.64,56.67,133.81,0.27,128.32,17.99,128.25,89.67,#N/A,#N/A,93.05,144.16,#N/A,133.81,56.72,56.67,115.83,126.12
8/18/1986,131.08,141.6,179.02,146.08,119.01,159.96,38.74,58.8,131.08,0.28,131.32,18.66,131.24,93.51,#N/A,#N/A,96.36,141.6,#N/A,131.08,58.4,58.8,119.01,128.4
8/19/1986,130.09,139.87,176.99,144.1,118.1,157.02,38.38,58,130.09,0.28,129.82,18.4,131.52,92.25,#N/A,#N/A,95.06,139.87,#N/A,130.09,57.77,58,118.1,126.3
8/20/1986,131.34,140.63,178.58,145.25,118.79,157.47,38.83,58.46,131.34,0.28,131.15,18.55,131.13,92.98,#N/A,#N/A,95.81,140.63,#N/A,131.34,57.76,58.46,118.79,131.12
8/21/1986,132.3,141.54,182.22,146.89,121.54,160.73,39.69,59.98,132.3,0.28,134.25,19.03,134.21,95.39,#N/A,#N/A,98.3,141.54,#N/A,132.3,59.12,59.98,121.54,134.75
8/22/1986,134.21,143.7,182.37,150.11,121.44,161.27,39.81,60.42,134.21,0.29,135.09,19.24,135.06,96.1,#N/A,#N/A,98.96,143.7,#N/A,134.21,59.61,60.42,121.44,136.93
8/25/1986,134.21,143.7,182.37,150.11,121.44,161.27,39.81,60.42,134.21,0.29,135.09,19.24,135.06,96.1,#N/A,#N/A,98.96,143.7,#N/A,134.21,59.61,60.42,121.44,136.93
8/26/1986,132.42,142.18,181.81,148.51,120.21,159.22,39.04,59.78,132.42,0.29,132.44,19.04,132.66,95.07,#N/A,#N/A,97.91,142.18,#N/A,132.42,58.82,59.78,120.21,133.45
8/27/1986,132.07,141.58,181.01,148.02,120.04,158.21,38.7,59.58,132.07,0.28,131.91,18.97,131.94,94.76,#N/A,#N/A,97.59,141.58,#N/A,132.07,58.61,59.58,120.04,132.56
8/28/1986,134.36,144.28,185.82,150.95,121.9,161.66,39.39,60.77,134.36,0.29,134.5,19.35,134.52,96.64,#N/A,#N/A,99.53,144.28,#N/A,134.36,59.4,60.77,121.9,135.61
8/29/1986,133.67,142.59,183.84,149.41,121.1,160.5,39.07,60.38,133.67,0.29,133.65,19.23,133.67,96.03,#N/A,#N/A,98.9,142.59,#N/A,133.67,58.26,60.38,121.1,135.33
9/1/1986,136.12,144.63,185.6,151.95,122.84,161.9,39.86,58.81,136.12,0.29,135.97,19.38,136.03,96.39,#N/A,#N/A,99.74,144.63,#N/A,136.12,57.8,58.81,122.84,136.8
9/2/1986,136.64,145.55,186.85,152.63,123.27,163.1,40.35,59.07,136.64,0.29,136.81,19.46,136.88,96.82,#N/A,#N/A,100.19,145.55,#N/A,136.64,56.53,59.07,123.27,137.69
9/3/1986,140.72,149.57,193.02,156.14,127.11,167.54,41.32,60.43,140.72,0.3,139.74,19.91,139.55,99.05,#N/A,#N/A,102.49,149.57,#N/A,140.72,56.09,60.43,127.11,140.86
9/4/1986,140.9,149.86,193.44,155.82,127.28,168.41,41.27,60.3,140.9,0.3,140.9,19.87,140.94,98.84,#N/A,#N/A,102.28,149.86,#N/A,140.9,57.09,60.3,127.28,140.5
9/5/1986,146.21,156.81,201.45,162.61,131.87,177.18,43.15,62.94,146.21,0.31,146.18,20.74,146.31,103.16,#N/A,#N/A,106.74,156.81,#N/A,146.21,58.58,62.94,131.87,145.44
9/8/1986,145.45,157.72,201.18,162.74,131.15,178.93,42.95,65.2,145.45,0.32,145.4,20.8,145.52,103.61,#N/A,#N/A,106.93,157.72,#N/A,145.45,59.4,65.2,131.15,145.08
9/9/1986,142.2,153.48,196.08,159.48,128.06,173.42,42.24,63.9,142.2,0.31,142.47,20.38,142.59,101.54,#N/A,#N/A,104.78,153.48,#N/A,142.2,57.9,63.9,128.06,142.51
9/10/1986,145.41,157.1,199.48,163.31,131.08,177.23,42.93,65.43,145.41,0.32,145.35,20.87,145.42,103.97,#N/A,#N/A,107.3,157.1,#N/A,145.41,58.86,65.43,131.08,146.18
9/11/1986,139.68,153.03,193.46,158.2,126.56,172.73,41.78,63.38,139.68,0.31,140.42,20.22,140.54,100.72,#N/A,#N/A,103.94,153.03,#N/A,139.68,56.85,63.38,126.56,139.54
9/12/1986,145.76,157.47,200.79,164.2,131.44,177.29,43,65.78,145.76,0.32,145.84,20.98,145.95,104.54,#N/A,#N/A,107.88,157.47,#N/A,145.76,58.45,65.78,131.44,144.38
9/15/1986,143.5,154.23,197.36,161.21,129.55,173.19,42.3,63.62,143.5,0.31,143.76,29.81,143.9,102.27,#N/A,#N/A,104.74,154.23,#N/A,143.5,56.58,63.62,129.55,140.6
9/16/1986,144.98,155.74,200.93,163.43,130.83,174.85,43.28,64.5,144.98,0.32,145.08,30.21,145.13,103.67,#N/A,#N/A,106.18,155.74,#N/A,144.98,56.71,64.5,130.83,142.52
9/17/1986,143.57,152.85,197.13,161.89,129.98,171.46,42.68,63.9,143.57,0.31,143.2,29.93,143.26,102.71,#N/A,#N/A,105.2,152.85,#N/A,143.57,55.73,63.9,129.98,141.21
9/18/1986,145.19,151.78,197.52,164.05,130.85,170.11,43.28,64.73,145.19,0.32,144.53,30.33,144.58,104.05,#N/A,#N/A,106.57,151.78,#N/A,145.19,54.46,64.73,130.85,141.75
9/19/1986,149.41,156.36,201.8,168.42,135.06,175.22,44.44,66.47,149.41,0.33,149.12,31.14,149.16,106.84,#N/A,#N/A,109.43,156.36,#N/A,149.41,55.89,66.47,135.06,145.39
9/22/1986,151.32,161.21,206.08,172.86,136.63,179.46,45.23,68.35,151.32,0.33,151.58,31.47,151.64,107.94,#N/A,#N/A,111.95,161.21,#N/A,151.32,56.91,68.35,136.63,147.08
9/23/1986,151.15,162.58,207.14,173.55,136.6,182.65,45.12,68.62,151.15,0.33,151.51,31.6,151.57,108.37,#N/A,#N/A,112.4,162.58,#N/A,151.15,57.74,68.62,136.6,147.2
9/24/1986,149.93,161.06,205.13,172.45,135.08,180.72,45.12,68.11,149.93,0.33,149.6,31.36,149.65,107.56,#N/A,#N/A,111.56,161.06,#N/A,149.93,56.77,68.11,135.08,145.94
9/25/1986,149.2,160.38,204.4,172.99,134.84,180.35,45.06,68.4,149.2,0.33,149.62,31.5,152.8,108.02,#N/A,#N/A,112.04,160.38,#N/A,149.2,57.15,68.4,134.84,145.73
9/26/1986,150.45,161.64,202.97,174.2,134.13,179.47,44.42,67.92,150.45,0.33,148.09,31.28,148.14,107.27,#N/A,#N/A,111.26,161.64,#N/A,150.45,56.44,67.92,134.13,144.46
9/29/1986,148.37,157.83,202.09,172.2,134.16,177.27,44.5,67.23,148.37,0.33,148.49,30.79,148.45,105.68,#N/A,#N/A,108.61,157.83,#N/A,148.37,55.86,67.23,134.16,145.16
9/30/1986,147.05,156.53,201.24,169.08,133,176.3,43.96,66.01,147.05,0.32,146.97,30.24,147.02,103.77,#N/A,#N/A,106.65,156.53,#N/A,147.05,55.61,66.01,133,143.57
10/1/1986,147.67,156.81,201.81,170.03,133.53,176.34,44.29,66.38,147.67,0.32,147.68,30.4,147.73,104.35,#N/A,#N/A,107.24,156.81,#N/A,147.67,55.82,66.38,133.53,143.68
10/2/1986,149.86,158.08,204.36,173.94,135.31,177.34,45.14,67.9,149.86,0.33,149.92,31.1,149.15,106.74,#N/A,#N/A,109.7,158.08,#N/A,149.86,56.97,67.9,135.31,145.53
10/3/1986,151.49,159.08,206.93,174.74,136.78,178.73,45.26,68.22,151.49,0.33,151.27,31.24,151.31,107.23,#N/A,#N/A,110.2,159.08,#N/A,151.49,57.03,68.22,136.78,145.98
10/6/1986,151.81,159.06,207.86,175.52,136.88,179.54,45.55,68.01,151.81,0.33,151.82,31.26,151.86,108.53,#N/A,#N/A,110.78,159.06,#N/A,151.81,57.07,68.01,136.88,146.6
10/7/1986,151.49,159.34,206.96,175.96,136.74,179.6,45.66,68.18,151.49,0.33,151.87,31.34,151.92,108.8,#N/A,#N/A,111.05,159.34,#N/A,151.49,57.36,68.18,136.74,146.61
10/8/1986,152.22,159.83,208.13,178.36,137.38,180.29,45.86,69.11,152.22,0.34,152.45,31.76,152.49,110.28,#N/A,#N/A,112.57,159.83,#N/A,152.22,57.74,69.11,137.38,147.1
10/9/1986,151.41,159.5,207.97,177.22,136.64,179.72,45.65,68.67,151.41,0.34,151.41,31.56,151.46,109.58,#N/A,#N/A,111.85,159.5,#N/A,151.41,57.46,68.67,136.64,145.53
10/10/1986,149.67,156.26,207.52,173.72,136.75,178.51,45.3,68.13,149.67,0.33,151.03,31.31,151.07,108.72,#N/A,#N/A,110.98,156.26,#N/A,149.67,57.11,68.13,136.75,145.11
10/13/1986,150.31,156.45,205.53,174.34,135.86,176.61,44.8,66.83,150.31,0.33,150.06,30.8,150.11,106.41,#N/A,#N/A,109.43,156.45,#N/A,150.31,57.07,66.83,135.86,144.52
10/14/1986,148.99,154.75,203.3,172.45,134.69,175.26,44.26,66.11,148.99,0.32,148.69,30.47,148.79,105.26,#N/A,#N/A,108.24,154.75,#N/A,148.99,56.52,66.11,134.69,142.25
10/15/1986,146.63,152.09,200.4,169.42,132.59,172.37,43.8,64.94,146.63,0.32,146.43,29.93,146.39,103.41,#N/A,#N/A,106.34,152.09,#N/A,146.63,55.98,64.94,132.59,139.91
10/16/1986,147.85,153.61,202.26,171.18,133.93,174.16,44.5,65.62,147.85,0.32,148.11,30.24,148.21,104.48,#N/A,#N/A,107.44,153.61,#N/A,147.85,56.41,65.62,133.93,142.03
10/17/1986,145.67,151.48,204.61,169.31,136.1,176.61,45.06,66.69,145.67,0.33,149.52,30.73,149.55,106.18,#N/A,#N/A,109.19,151.48,#N/A,145.67,56.94,66.69,136.1,143.95
10/20/1986,147.67,154.33,202.71,171.76,134.05,174.93,44.16,66.58,147.67,0.33,147.58,30.26,147.63,104.27,#N/A,#N/A,107.18,154.33,#N/A,147.67,56.43,66.58,134.05,142.19
10/21/1986,147.71,154.56,203.05,171.08,133.79,175.18,44.31,66.32,147.71,0.33,147.38,30.14,147.51,103.86,#N/A,#N/A,106.76,154.56,#N/A,147.71,56.34,66.32,133.79,142.05
10/22/1986,147.67,154.29,203.94,171.64,133.72,176.5,44.62,66.53,147.67,0.33,147.73,30.24,147.78,104.2,#N/A,#N/A,107.11,154.29,#N/A,147.67,56.49,66.53,133.72,142.11
10/23/1986,147.12,154.44,206.38,171.95,132.92,176.07,44.66,66.65,147.12,0.33,146.87,30.3,146.91,104.39,#N/A,#N/A,107.3,154.44,#N/A,147.12,56.11,66.65,132.92,139.4
10/24/1986,142.63,152.33,204.04,167.95,128.81,173.81,43.5,65.1,142.63,0.32,142.56,29.59,142.69,101.96,#N/A,#N/A,104.81,152.33,#N/A,142.63,55.23,65.1,128.81,136.75
10/27/1986,142.37,153.2,202.74,168.36,128.63,175.49,43.34,64.28,142.37,0.32,142.31,29.46,142.35,102.35,#N/A,#N/A,103.99,153.2,#N/A,142.37,55.21,64.28,128.63,136.18
10/28/1986,142.7,152.57,202.46,167.74,128.99,173.8,43.14,64.05,142.7,0.32,142.78,29.35,142.82,101.98,#N/A,#N/A,103.62,152.57,#N/A,142.7,55.11,64.05,128.99,136.28
10/29/1986,141,150.28,200.3,165.97,127.29,171.54,42.83,63.37,141,0.32,141.01,29.04,141.05,100.89,#N/A,#N/A,102.52,150.28,#N/A,141,54.47,63.37,127.29,134.55
10/30/1986,141.24,152.5,202.49,168.34,127.89,174.95,43.21,64.28,141.24,0.32,141.75,29.45,141.8,102.33,#N/A,#N/A,103.98,152.5,#N/A,141.24,54.96,64.28,127.89,136.18
10/31/1986,139.33,150.9,201.7,164.94,126.18,173.85,42.41,62.98,139.33,0.32,139.54,28.86,139.58,100.27,#N/A,#N/A,101.88,150.9,#N/A,139.33,54.19,62.98,126.18,133.29
11/3/1986,141.14,153.17,205.24,166.37,127.84,176.57,42.83,63.53,141.14,0.33,141.28,29.27,141.31,101.12,#N/A,#N/A,102.17,153.17,#N/A,141.14,55.04,63.53,127.84,135.2
11/4/1986,141.77,153.37,206.06,166.69,128.27,177.07,43.02,63.65,141.77,0.33,141.67,29.32,141.72,101.3,#N/A,#N/A,102.36,153.37,#N/A,141.77,54.7,63.65,128.27,135.34
11/5/1986,140.81,152.73,205.2,164.58,127.25,176.81,42.87,62.84,140.81,0.33,140.42,28.95,140.46,100.02,#N/A,#N/A,101.06,152.73,#N/A,140.81,54.25,62.84,127.25,134.06
11/6/1986,141.96,153.79,205.32,165.05,128.28,177.65,43.14,63.01,141.96,0.33,141.55,29.03,141.6,100.29,#N/A,#N/A,101.34,153.79,#N/A,141.96,54.82,63.01,128.28,135.16
11/7/1986,141.83,154,205.04,165.49,128.23,177.62,43.27,63.19,141.83,0.33,141.81,29.11,141.85,100.58,#N/A,#N/A,101.63,154,#N/A,141.83,54.72,63.19,128.23,135.46
11/10/1986,142.72,153.61,205.81,165.42,129,176.62,43.4,63.84,142.72,0.33,142.89,29.57,142.93,102.2,#N/A,#N/A,103.08,153.61,#N/A,142.72,55.19,63.84,129,135.88
11/11/1986,141.07,150.94,202.55,162.97,127.22,173.3,43.08,62.89,141.07,0.32,140.71,29.13,140.76,100.69,#N/A,#N/A,101.56,150.94,#N/A,141.07,54.02,62.89,127.22,133.96
11/12/1986,141.42,150.56,201.41,164.89,127.43,172.81,43.59,63.63,141.42,0.33,141.33,29.47,141.37,101.87,#N/A,#N/A,102.75,150.56,#N/A,141.42,54.2,63.63,127.43,134.4
11/13/1986,141.59,150.09,201.87,165.26,127.68,171.93,43.53,63.78,141.59,0.33,141,29.54,141.05,102.1,#N/A,#N/A,102.98,150.09,#N/A,141.59,53.86,63.78,127.68,133.95
11/14/1986,141.85,149.81,202.99,165.1,127.79,171.59,43.65,63.72,141.85,0.33,141.62,29.51,141.66,102,#N/A,#N/A,102.88,149.81,#N/A,141.85,53.57,63.72,127.79,134.61
11/17/1986,136.38,144.64,196.78,158.84,122.97,166.3,41.79,61.3,136.38,0.32,136.15,28.23,136.19,97.48,#N/A,#N/A,98.42,144.64,#N/A,136.38,51.62,61.3,122.97,129.92
11/18/1986,135.86,144.08,195.87,158.79,122.38,165.55,41.74,61.28,135.86,0.32,135.42,28.22,135.81,97.45,#N/A,#N/A,98.39,144.08,#N/A,135.86,51.66,61.28,122.38,129.56
11/19/1986,136.69,144.62,196.77,160.39,123.16,166.16,42.32,61.9,136.69,0.32,136.89,28.51,136.88,98.43,#N/A,#N/A,99.38,144.62,#N/A,136.69,52.04,61.9,123.16,130.5
11/20/1986,135.28,143.12,195.05,159.52,121.96,164.37,41.7,61.55,135.28,0.32,135.32,28.35,135.32,97.88,#N/A,#N/A,98.83,143.12,#N/A,135.28,51.48,61.55,121.96,128.9
11/21/1986,134.89,143.51,196.31,157.77,121.88,166.06,41.4,60.89,134.89,0.32,134.08,28.05,134.08,96.83,#N/A,#N/A,97.77,143.51,#N/A,134.89,50.87,60.89,121.88,127.57
11/24/1986,132.21,140.66,192.31,155.24,119.21,162.52,40.57,59.91,132.21,0.31,132.42,27.6,132.45,94.24,#N/A,#N/A,95.71,140.66,#N/A,132.21,50.83,59.91,119.21,125.71
11/25/1986,133.34,140.1,196.79,155.96,123.4,165.11,41.8,61.7,133.34,0.32,136.56,28.42,136.6,97.06,#N/A,#N/A,98.57,140.1,#N/A,133.34,52.08,61.7,123.4,128.97
11/26/1986,133.29,139.85,192.47,154.86,120.1,160.95,40.86,59.76,133.29,0.31,133.39,27.53,133.43,94.01,#N/A,#N/A,95.48,139.85,#N/A,133.29,50.78,59.76,120.1,125.38
11/27/1986,133.25,139.83,192.25,155.15,120.14,161.11,40.95,59.89,133.25,0.31,133.35,27.59,133.38,94.21,#N/A,#N/A,95.68,139.83,#N/A,133.25,50.7,59.89,120.14,125.7
11/28/1986,135.34,140.97,194.39,157.08,122.15,161.88,41.45,60.62,135.34,0.32,135.55,27.93,135.54,95.36,#N/A,#N/A,96.84,140.97,#N/A,135.34,51.3,60.62,122.15,127.84
12/1/1986,137.44,142.55,197.61,159.02,123.69,163.85,41.94,61.48,137.44,0.32,135.67,28.54,137.3,99.21,#N/A,#N/A,98.61,142.55,#N/A,137.44,51.79,61.48,123.69,129.28
12/2/1986,135.34,140.84,194.25,156.97,121.8,161.9,41.73,60.7,135.34,0.32,135.22,28.18,135.24,97.94,#N/A,#N/A,97.35,140.84,#N/A,135.34,50.66,60.7,121.8,127.23
12/3/1986,135.42,140.97,194.72,157.35,121.81,161.81,41.67,60.84,135.42,0.32,135.34,28.25,135.33,98.17,#N/A,#N/A,97.59,140.97,#N/A,135.42,50.96,60.84,121.81,127.3
12/4/1986,135.25,141.91,195.08,157.47,121.67,163.8,41.71,60.89,135.25,0.32,135.35,28.27,135.39,98.25,#N/A,#N/A,97.57,141.91,#N/A,135.25,50.78,60.89,121.67,127
12/5/1986,134.99,142.36,194.29,157.17,121.12,164.17,41.71,60.78,134.99,0.32,134.78,28.22,134.85,98.07,#N/A,#N/A,97.27,142.36,#N/A,134.99,50.89,60.78,121.12,126.46
12/8/1986,135.37,143.49,194.74,158.56,121.26,165.48,41.49,61.31,135.37,0.32,135.35,28.3,135.38,97.57,#N/A,#N/A,97.57,143.49,#N/A,135.37,51.15,61.31,121.26,127
12/9/1986,134.4,143.07,193.63,157.14,120.43,165.38,41.46,60.76,134.4,0.32,134.28,28.04,134.31,96.7,#N/A,#N/A,96.79,143.07,#N/A,134.4,50.77,60.76,120.43,126.47
12/10/1986,136.03,144.18,196.06,158.77,122.05,166.57,41.97,61.4,136.03,0.32,136.01,28.33,136.04,97.7,#N/A,#N/A,98.13,144.18,#N/A,136.03,51.62,61.4,122.05,127.69
12/11/1986,134.95,143.46,194.57,157.74,121.25,165.83,41.78,60.99,134.95,0.32,134.98,28.15,135,97.06,#N/A,#N/A,97.58,143.46,#N/A,134.95,51.27,60.99,121.25,125.9
12/12/1986,136.03,144.75,196.42,158.55,122.13,168.07,41.99,61.31,136.03,0.32,136.01,28.29,136.03,97.56,#N/A,#N/A,97.97,144.75,#N/A,136.03,51.73,61.31,122.13,126.58
12/15/1986,137,145.63,198.19,159.13,123.04,169.56,42.15,61.53,137,0.33,137.08,28.53,137.01,98.71,#N/A,#N/A,98.48,145.63,#N/A,137,52.09,61.53,123.04,127.01
12/16/1986,136.59,145.36,198.36,158.92,122.66,169.51,42.33,61.45,136.59,0.33,136.66,28.49,136.59,98.58,#N/A,#N/A,98.63,145.36,#N/A,136.59,51.94,61.45,122.66,126.2
12/17/1986,136.21,144.74,197.59,158.47,122.29,168.69,42.05,61.28,136.21,0.33,136.33,28.41,136.26,98.3,#N/A,#N/A,98.17,144.74,#N/A,136.21,51.86,61.28,122.29,125.64
12/18/1986,135.77,143.93,196.19,157.86,121.9,166.82,41.73,61.04,135.77,0.32,135.7,28.3,135.62,97.92,#N/A,#N/A,97.73,143.93,#N/A,135.77,51.61,61.04,121.9,125.24
12/19/1986,137.18,145.15,198.37,159.27,123.12,168.32,42.34,61.59,137.18,0.33,137.25,28.55,137.17,98.8,#N/A,#N/A,98.48,145.15,#N/A,137.18,52.06,61.59,123.12,125.78
12/22/1986,136.95,143.11,197.42,158.02,122.81,165.38,42.01,60.06,136.95,0.32,137.06,28.36,136.98,97.75,#N/A,#N/A,97.57,143.11,#N/A,136.95,51.77,60.06,122.81,124.07
12/23/1986,135.23,140.37,195.09,154.8,121.22,161.58,41.24,58.85,135.23,0.32,134.95,27.79,134.88,95.78,#N/A,#N/A,96.19,140.37,#N/A,135.23,50.85,58.85,121.22,124.32
12/24/1986,135.23,140.7,195.09,154.43,121.78,163.1,41.64,58.98,135.23,0.32,135.74,27.85,135.68,95.98,#N/A,#N/A,97.41,140.7,#N/A,135.23,51.25,58.98,121.78,126.06
12/25/1986,135.23,140.7,195.09,154.43,121.78,163.1,41.64,58.98,135.23,0.32,135.74,27.85,135.67,95.98,#N/A,#N/A,97.41,140.7,#N/A,135.23,51.25,58.98,121.78,126.06
12/26/1986,135.23,140.7,195.09,154.43,121.78,163.1,41.64,58.98,135.23,0.32,135.74,27.85,135.67,95.98,#N/A,#N/A,97.41,140.7,#N/A,135.23,51.25,58.98,121.78,126.06
12/29/1986,135.55,139.5,191.07,153.57,121.81,160.08,41.16,60.5,135.55,0.32,135.41,27.84,135.4,95.9,#N/A,#N/A,96.34,139.5,#N/A,135.55,50.9,60.5,121.81,124.87
12/30/1986,135.08,139.29,191.36,152.99,120.99,159.8,41.45,60.27,135.08,0.31,134.97,27.73,134.89,95.53,#N/A,#N/A,96.68,139.29,#N/A,135.08,50.61,60.27,120.99,124.58
12/31/1986,135.08,137.83,190.46,151.6,122.16,159.42,41.38,60.05,135.08,0.31,135.78,27.63,135.7,95.19,#N/A,#N/A,96.44,137.83,#N/A,135.08,50.27,60.05,122.16,125.19
1/1/1987,135.08,137.83,190.46,151.6,122.16,159.42,41.38,60.05,135.08,0.31,135.78,27.63,135.7,95.19,#N/A,#N/A,96.44,137.83,#N/A,135.08,50.27,60.05,122.16,125.19
1/2/1987,140.2,142.45,204.02,156.5,130.57,170.4,44.35,63.99,140.2,0.33,145.87,29.44,145.79,101.42,#N/A,#N/A,102.76,142.45,#N/A,140.2,53.52,63.99,130.57,134.16
1/5/1987,138.62,141.76,195.82,156.58,124.21,164.25,42.07,62.8,138.62,0.33,138.82,28.88,138.75,98.67,#N/A,#N/A,100.26,141.76,#N/A,138.62,51.1,62.8,124.21,127.3
1/6/1987,139.58,142.28,196.34,157.28,124.86,163.82,42.62,63.1,139.58,0.33,139.44,29.02,139.5,99.14,#N/A,#N/A,99.59,142.28,#N/A,139.58,51.21,63.1,124.86,128.74
1/7/1987,139.12,142.69,194.94,157.36,124.38,164.23,42.72,63.13,139.12,0.33,138.92,29.03,138.99,99.17,#N/A,#N/A,100.3,142.69,#N/A,139.12,50.86,63.13,124.38,128.5
1/8/1987,139.91,143.31,195.76,157.87,124.83,164.05,42.69,63.32,139.91,0.33,139.6,29.12,139.64,99.48,#N/A,#N/A,99.98,143.31,#N/A,139.91,50.94,63.32,124.83,128.58
1/9/1987,139.68,142.72,195.7,157.29,124.42,163.13,42.62,63.1,139.68,0.33,139.2,29.01,139.24,99.13,#N/A,#N/A,99.99,142.72,#N/A,139.68,50.73,63.1,124.42,127.98
1/12/1987,142.84,143.99,198.46,159.34,127.13,164.38,43.2,63.92,142.84,0.34,142.21,29.16,142.25,100.82,#N/A,#N/A,101.22,143.99,#N/A,142.84,50.99,63.92,127.13,130.59
